Company,Date,Polarity,Source,Subjectivity,Summary,Time,Title
COTY,2019-01-15,-0.03125,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mdaZzMQCBZg/why-coty-stock-lost-67-last-year-cm1081901,0.48541666666666666,What happened Coty s NYSE COTY problems continued last year as the cosmetics maker struggled to absorb its acquisition of Cover Girl and other brands from Procter amp Gamble and it saw further upheaval in its executive ranks disrupting a potential turnaround As,02:08:06.000Z,Why Coty Stock Lost 67% Last Year
COTY,2019-01-15,-0.03125,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7B22J-Y_ZkE/why-coty-stock-lost-67-last-year-cm1081901,0.48541666666666666,What happened Coty s NYSE COTY problems continued last year as the cosmetics maker struggled to absorb its acquisition of Cover Girl and other brands from Procter amp Gamble and it saw further upheaval in its executive ranks disrupting a potential turnaround As,02:08:06.000Z,Why Coty Stock Lost 67% Last Year
COTY,2019-01-11,0.006439393939393939,https://finance.yahoo.com/news/coty-makes-changes-top-management-163739158.html?.tsrc=rss,0.22424242424242427,"Cosmetics and fragrance maker Coty Inc  announced a major management shakeup on Friday, two  months after the CoverGirl and Max Factor brand owner appointed  a new chief executive officer as it grapples with supply chain  issues.  The company, which handed over the reins to Pierre Laubies  in November, on Friday named Luc Volatier as head of its global  supply chain and Pierre-André Terisse as chief financial  officer.  Laubies was previously CEO of coffee company JDE, which is  owned by consumer goods conglomerate JAB Holding Co. JAB is the  biggest shareholder of Coty.",22:12:58.000Z,Coty makes changes to top management amid supply chain issues
COTY,2019-01-11,0.07343434343434344,https://finance.yahoo.com/m/1e724e74-2170-3d86-89c6-b54bef3d6f54/%5B%24%24%5D-cosmetics-group-coty.html?.tsrc=rss,0.40626262626262627,"Inc., the owner of beauty brands such as Rimmel and Max Factor, on Friday appointed a new finance chief as it contends with sluggish sales and a slump in its stock.  Based in London, he will be taking on the new job on Feb. 1, Coty said in statement.  Coty in November reported sales declined 9.2% in its fiscal first quarter, dragged down by problems in its supply chain and a 21% slide in its consumer beauty business.",15:37:24.000Z,[$$] Cosmetics Group Coty Names New CFO As it Seeks Turnaround
COTY,2019-01-11,0.08333333333333331,https://finance.yahoo.com/m/9c53a5f1-65dc-3eb7-81bd-8231e6603e11/coty-names-pierre-andr%C3%A9.html?.tsrc=rss,0.31410256410256415,"Coty Inc.  said Friday that it has appointed Pierre-André Terisse chief financial officer effective Feb. 1, 2019, succeeding Patrice de Talhouët, who stepped down in mid-September to pursue other opportunities. Gianni Pieraccioni is joining the company as chief operating officer of the consumer beauty division effective Jan. 14, 2019, leading the consumer beauty in-market group, e-commerce and supply chain focused on commercial operations. Coty chief executive Pierre Laubies is assuming the leadership for the consumer beauty division&apos;s strategic vision. Pieraccioni will support him in that as well. Luc Volatier has been appointed chief global supply officer, effective Jan 14, 2019. He joins from coffee company Jacobs Douwe Egberts. And Esra Erkal-Paler is stepping down as chief corporate affairs officer for other opportunities. That position will be integrated into Coty&apos;s three divisions. Coty shares have taken a 65% nose dive over the last year while the S&P 500 index  is down 6.2% for the period.",13:41:00.000Z,"Coty names Pierre-André Terisse chief financial officer, among other executive changes"
COTY,2019-01-11,0.15833333333333333,https://finance.yahoo.com/news/coty-announces-executive-leadership-changes-133000185.html?.tsrc=rss,0.2875,"Coty Inc. (COTY) today announced a series of executive leadership  changes to support its ongoing transformation and future growth.  First, Pierre-André Terisse has been appointed Chief Financial Officer  and a member of the Executive Committee, effective February 1, 2019.  Pierre-André has nearly 30 years of public company finance experience,  including in business turnarounds, treasury and finance integration.",13:30:00.000Z,Coty Announces Executive Leadership Changes to Support Ongoing Transformation and Future Growth
COTY,2019-01-09,0.13440285204991084,https://finance.yahoo.com/news/see-ihs-markit-score-report-130203084.html?.tsrc=rss,0.43634135472370766,"# Coty Inc

### NYSE:COTY

View full report here!

## Summary

  * ETFs holding this stock are seeing positive inflows 
  * Bearish sentiment is moderate 
  * Economic output in this company's sector is expanding



## Bearish sentiment

Short interest | Positive

Short interest is moderate for COTY with between 5 and 10% of shares outstanding currently on loan. The last change in the short interest score occurred more than 1 month ago and implies that there has been little change in sentiment among investors who seek to profit from falling equity prices.

## Money flow

ETF/Index ownership | Positive

ETF activity is positive. Over the last month, growth of ETFs holding COTY is favorable, with net inflows of $21.57 billion. This is among the highest net inflows seen over the last one-year and the rate of additional inflows appears to be increasing.

## Economic sentiment

PMI by IHS Markit | Positive

According to the latest IHS Markit Purchasing Managers' Index (PMI) data, output in the Consumer Goods sector is rising. The rate of growth is strong relative to the trend shown over the past year, and is accelerating.

## Credit worthiness

Credit default swap

CDS data is not available for this security.

Please send all inquiries related to the report to score@ihsmarkit.com.

Charts and report PDFs will only be available for 30 days after publishing.

This document has been produced for information purposes only and is not to be relied upon or as construed as investment advice. To the fullest extent permitted by law, IHS Markit disclaims any responsibility or liability, whether in contract, tort (including, without limitation, negligence), equity or otherwise, for any loss or damage arising from any reliance on or the use of this material in any way. Please view the full legal disclaimer and methodology information on pages 2-3 of the full report.",13:02:03.000Z,See what the IHS Markit Score report has to say about Coty Inc.
COTY,2019-01-09,0.0,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kqVNVbyAvqQ/japan-approves-amgenucbs-osteoporosis-drug--will-us-follow-suit-20190109-00045,0.0,Japan Approves Amgen/UCB's Osteoporosis Drug - Will U.S. Follow Suit?,02:22:00.000Z,Japan Approves Amgen/UCB's Osteoporosis Drug - Will U.S. Follow Suit?
COTY,2019-01-09,0.0,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LKnwud7o-P8/japan-approves-amgenucbs-osteoporosis-drug--will-us-follow-suit-20190109-00045,0.0,Japan Approves Amgen/UCB's Osteoporosis Drug - Will U.S. Follow Suit?,02:22:00.000Z,Japan Approves Amgen/UCB's Osteoporosis Drug - Will U.S. Follow Suit?
COTY,2019-01-07,0.07927489177489178,https://finance.yahoo.com/news/coty-unveils-wella-professionals-ar-133000668.html?.tsrc=rss,0.41964285714285715,"Coty today unveiled the Wella Professionals augmented reality (AR)  enabled Smart Mirror, which is powered by the award winning CareOS  operating system.  The mirror’s revolutionary technology enhances the  hair color experience from consultation to aftercare with live AR hair  color try on, facial recognition that enables the retrieval of past  looks and 360° video capture to view the hair at every angle, among  other services.",13:30:00.000Z,Coty Unveils Wella Professionals AR Enabled Smart Mirror for Hair Salon at CES 2019
COTY,2019-01-06,-0.3999999999999999,https://finance.yahoo.com/m/e4e53b06-ca18-33c2-a553-3ebb332b30c3/coty-upgraded-as-stock.html?.tsrc=rss,0.45833333333333337,"Coty’s stock was so bad last year, it’s unlikely to get much worse this year, leading J.P. Morgan analyst Andrea Teixeira to suggest investors stop selling, and move to the sidelines.",16:43:00.000Z,Coty upgraded as stock valuation hit ‘rock bottom’ last year
COTY,2019-01-03,0.09821428571428571,https://finance.yahoo.com/m/dcbbabf2-9509-3a85-a9c6-4338aa25f11c/ge-was-worst-performer-in-the.html?.tsrc=rss,0.2773809523809524,"Will Restructuring Initiatives Put GE Back on Growth Trajectory?  2018 didn’t go well for the industrial sector, as stocks in the space were battered the most due to trade conflict worries, slowing Chinese manufacturing activities, the weakening housing market, and the Fed’s interest rate hike in December.  The S&P 500 Industrials Index, which measures the performance of stocks in the industrial sector, fell ~18% last year, much higher than the value lost by the major US indexes.",18:02:40.000Z,GE Was Worst Performer in the Industrial Sector Last Year
COTY,2019-01-03,0.24166666666666664,https://finance.yahoo.com/m/81a1ba03-676f-33a0-8c01-cd4255e9aa7a/general-electric-stock-rose.html?.tsrc=rss,0.6166666666666667,General Electric (GE) started 2019 on a strong note.  The Dow Jones and the S&P 500 indexes registered just a marginal gain of ~0.1%.  Long-term bearish analyst Stephen Tusa at JPMorgan Chase (JPM) upgraded his rating on the stock.,13:06:12.000Z,General Electric Stock Rose More than 6% Yesterday
COTY,2018-12-31,0.0,https://finance.yahoo.com/m/c9f9295e-e4df-396f-8484-2f672705c13b/assessing-coty%E2%80%99s-recent.html?.tsrc=rss,0.06666666666666667,"In the last nine quarters, Coty (COTY) has beaten analysts’ EPS estimates six times and missed them three times. In fiscal 2018 (ended June 30), Coty’s adjusted EPS beat analysts’ estimates in all quarters but deteriorated YoY (year-over-year) in two.",20:30:02.000Z,Assessing Coty’s Recent Bottom-Line Performance
COTY,2018-12-31,0.041666666666666664,https://finance.yahoo.com/m/d09a5a84-c4f3-3598-bdbb-5c8c821d159d/a-look-at-coty%E2%80%99s-recent.html?.tsrc=rss,0.2583333333333333,"In the last nine quarters, Coty (COTY) has beaten analysts’ top-line estimates five times and missed them on four occasions.  Its revenue improved YoY (year-over-year) in all quarters this year, mainly due to acquisitions, and it beat analysts’ revenue estimate in three quarters and missed it in one.  In the first quarter of fiscal 2019 (ended September 30), its revenue fell 9.2% YoY to $2.03 billion and missed analysts’ consensus estimate by 6.2%.",19:00:02.000Z,A Look at Coty’s Recent Revenue Trends
COTY,2018-12-31,0.0,https://finance.yahoo.com/m/5da82235-ee9c-307f-b628-d7db348ae953/why-coty-stock-has-tanked.html?.tsrc=rss,0.0,"Its luxury segment’s performance has continued to gain momentum with its focus on innovation, international expansion, and premiumization of products, and its Burberry acquisition has added to the luxury segment’s top-line growth.  There were two target price changes for Coty in December.  Morgan Stanley cut its price target to $9 from $10, and RBC lowered its target price to $13 from $18.",17:29:08.000Z,Why Coty Stock Has Tanked 69.3% This Year
COTY,2018-12-31,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-naDR8VGMyQ/do-options-traders-know-something-about-coty-coty-stock-we-dont-cm1076015,0.6,Investors in Coty Inc COTY need to pay close attention to the stock based on moves in the options market lately That is because the Jan 18 2019 22 00 Call had some of the highest implied volatility of all equity options today What is Implied Volatility Implied volatility shows,16:14:32.000Z,Do Options Traders Know Something About Coty (COTY) Stock We Don't?
COTY,2018-12-31,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/b73VIJptyVM/do-options-traders-know-something-about-coty-coty-stock-we-dont-cm1076015,0.6,Investors in Coty Inc COTY need to pay close attention to the stock based on moves in the options market lately That is because the Jan 18 2019 22 00 Call had some of the highest implied volatility of all equity options today What is Implied Volatility Implied volatility shows,16:14:32.000Z,Do Options Traders Know Something About Coty (COTY) Stock We Don't?
COTY,2018-12-31,-0.3,https://finance.yahoo.com/news/options-traders-know-something-coty-134601815.html?.tsrc=rss,0.6,Investors need to pay close attention to Coty (COTY) stock based on the movements in the options market lately.,13:46:01.000Z,Do Options Traders Know Something About Coty (COTY) Stock We Don't?
COTY,2018-12-28,0.050000000000000024,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/925SmvWsxJY/sp-500-movers-cog-coty-cm1075355,0.65,In early trading on Friday shares of Coty COTY topped the list of the day s best performing components of the S amp P 500 index trading up 6 0 Year to date Coty has lost about 66 2 of its value And the worst performing S amp P 500 component thus far on the day is Cabot Oil,16:11:48.000Z,"S&P 500 Movers: COG, COTY"
COTY,2018-12-28,0.050000000000000024,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ox6NgfFzSMM/sp-500-movers-cog-coty-cm1075355,0.65,In early trading on Friday shares of Coty COTY topped the list of the day s best performing components of the S amp P 500 index trading up 6 0 Year to date Coty has lost about 66 2 of its value And the worst performing S amp P 500 component thus far on the day is Cabot Oil,16:11:48.000Z,"S&P 500 Movers: COG, COTY"
COTY,2018-12-20,0.1,https://finance.yahoo.com/news/cotys-solid-strategies-help-stock-132201533.html?.tsrc=rss,0.1,"Coty (COTY) is struggling with softness in its Consumer Beauty segment and supply-chain disruptions. Nonetheless, the company's Luxury and Professional Beauty segments are performing well.",13:22:01.000Z,Can Coty's Solid Strategies Help the Stock Revive in 2019?
COTY,2018-12-18,0.11690476190476191,https://finance.yahoo.com/m/f4da949a-7c9d-363c-974c-09cd31f6f198/here%E2%80%99s-a-winning-strategy-for.html?.tsrc=rss,0.46880952380952384,"The last couple of weeks of the year are when stock investors would be wise to consider strategies for reducing the tax bill that would otherwise be due on any capital gains realized since Jan. 1.  First some background: In order to have their maximum tax benefit, losses that you realize should be on stocks you’ve held for less than one year.  The key to getting around the wash sale rule is to find another stock or group of stocks that over the trailing 12 months have been highly correlated with the one you’ve sold.",22:18:00.000Z,Here’s a winning strategy for harvesting short-term stock losses
COTY,2018-12-17,0.0,https://finance.yahoo.com/news/5-worst-performing-stocks-p-230532390.html?.tsrc=rss,0.0,Investors were buying all of them,23:05:32.000Z,The 5 Worst-Performing Stocks in the S&P 500 for 2018
COTY,2018-12-14,0.0,https://finance.yahoo.com/news/edited-transcript-coty-earnings-conference-123905934.html?.tsrc=rss,0.0,Q1 2019 Coty Inc Earnings Call,15:49:27.000Z,Edited Transcript of COTY earnings conference call or presentation 7-Nov-18 1:00pm GMT
COTY,2018-12-13,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XFNWV8UjUKg/pg-pg-buys-walker-company-enhances-beauty-portfolio-cm1068823,0.5,Procter amp Gamble Company PG commonly known as P amp G has taken aboard a startup company Walker amp Company Brands which deals in providing health and beauty solutions Founded in 2013 Walker amp Company brings with it customized products and services which includes Bevel,14:49:00.000Z,"P&G (PG) Buys Walker & Company, Enhances Beauty Portfolio"
COTY,2018-12-13,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ez6cnNj1MsQ/pg-pg-buys-walker-company-enhances-beauty-portfolio-cm1068823,0.5,Procter amp Gamble Company PG commonly known as P amp G has taken aboard a startup company Walker amp Company Brands which deals in providing health and beauty solutions Founded in 2013 Walker amp Company brings with it customized products and services which includes Bevel,14:49:00.000Z,"P&G (PG) Buys Walker & Company, Enhances Beauty Portfolio"
COTY,2018-12-13,0.0,https://finance.yahoo.com/news/p-g-pg-buys-walker-135701624.html?.tsrc=rss,0.0,P&G (PG) acquires health and beauty solutions company Walker & Company Brands. The buyout should bolster P&G's multicultural business and speed up growth of Walker & Company's existing brands.,13:57:01.000Z,"P&G (PG) Buys Walker & Company, Enhances Beauty Portfolio"
COTY,2018-12-13,0.0,https://finance.yahoo.com/news/see-ihs-markit-score-report-130151005.html?.tsrc=rss,0.0,Coty Inc NYSE:COTY,13:01:51.000Z,See what the IHS Markit Score report has to say about Coty Inc.
COTY,2018-12-11,0.07142857142857142,https://finance.yahoo.com/news/see-ihs-markit-score-report-130155208.html?.tsrc=rss,0.3440476190476191,Short interest is moderate for COTY with between 5 and 10% of shares outstanding currently on loan.  The net inflows of $9.85 billion over the last one-month into ETFs that hold COTY are not among the highest of the last year and have been slowing.,13:01:55.000Z,See what the IHS Markit Score report has to say about Coty Inc.
COTY,2018-12-11,0.1936607142857143,https://finance.yahoo.com/news/buy-coty-inc-coty-074814542.html?.tsrc=rss,0.5488988095238095,"Our extensive research has shown that imitating the smart money can generate significant returns for retail investors, which is why we track more than 700 prominent money managers and analyze their quarterly 13F filings. The stocks that are heavily bought by hedge funds historically outperformed the market, though there is no shortage of high profile […]",07:48:14.000Z,Should You Buy Coty Inc (COTY)?
COTY,2018-12-10,0.41666666666666663,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EYZgKIODaVs/coty-enters-oversold-territory-cm1066988,0.8666666666666667,The DividendRank formula at Dividend Channel ranks a coverage universe of thousands of dividend stocks according to a proprietary formula designed to identify those stocks that combine two important characteristics strong fundamentals and a valuation that looks inexpensive Coty,18:36:26.000Z,Coty Enters Oversold Territory
COTY,2018-12-10,0.41666666666666663,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gnQeyfQVD_o/coty-enters-oversold-territory-cm1066988,0.8666666666666667,The DividendRank formula at Dividend Channel ranks a coverage universe of thousands of dividend stocks according to a proprietary formula designed to identify those stocks that combine two important characteristics strong fundamentals and a valuation that looks inexpensive Coty,18:36:26.000Z,Coty Enters Oversold Territory
COTY,2018-12-10,-0.0875,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LRPjp4jo1Ng/why-coty-stock-plunged-21-in-november-cm1066963,0.27499999999999997,What happened Shares of Coty NYSE COTY gave up 21 last month according to data from S amp P Global Market Intelligence The cosmetics maker plummeted on a disappointing first quarter earnings report as its performance was hurt by supply chain issues Just days after,17:39:12.000Z,Why Coty Stock Plunged 21% in November
COTY,2018-12-10,-0.0875,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hC30FtKeVFM/why-coty-stock-plunged-21-in-november-cm1066963,0.27499999999999997,What happened Shares of Coty NYSE COTY gave up 21 last month according to data from S amp P Global Market Intelligence The cosmetics maker plummeted on a disappointing first quarter earnings report as its performance was hurt by supply chain issues Just days after,17:39:12.000Z,Why Coty Stock Plunged 21% in November
COTY,2018-12-07,-0.08499999999999999,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/s1CNc9vQnO8/coty-coty-down-76-since-last-earnings-report-can-it-rebound-cm1066042,0.21833333333333335,A month has gone by since the last earnings report for Coty COTY Shares have lost about 7 6 in that time frame underperforming the S amp P 500 Will the recent negative trend continue leading up to its next earnings release or is Coty due for a breakout Before we dive into how investors,15:11:44.000Z,Coty (COTY) Down 7.6% Since Last Earnings Report: Can It Rebound?
COTY,2018-12-07,-0.08499999999999999,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QuXGIjMx2qo/coty-coty-down-76-since-last-earnings-report-can-it-rebound-cm1066042,0.21833333333333335,A month has gone by since the last earnings report for Coty COTY Shares have lost about 7 6 in that time frame underperforming the S amp P 500 Will the recent negative trend continue leading up to its next earnings release or is Coty due for a breakout Before we dive into how investors,15:11:44.000Z,Coty (COTY) Down 7.6% Since Last Earnings Report: Can It Rebound?
COTY,2018-12-04,0.12467532467532468,https://finance.yahoo.com/news/factors-influence-2018-key-indicators-133000784.html?.tsrc=rss,0.5191558441558441,"NEW YORK, Dec. 04, 2018 -- In new independent research reports released early this morning, Market Source Research released its latest key findings for all current investors,.",13:30:00.000Z,"Factors of Influence in 2018, Key Indicators and Opportunity within Crocs, Ericsson, AAC, Coty, Tutor Perini, and Endo International plc — New Research Emphasizes Economic Growth"
COTY,2018-11-30,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BqeZ5lPWg1w/invest-like-the-worlds-top-managers-for-dividends-of-more-than-5-cm1062924,0.4,By David Peltier No one likes digging through pages of regulatory filings but they can often yield valuable information For example institutional investors with at least 100 million of assets must file a 13F form with the Securities and Exchange Commission once a quarter Think,16:09:38.000Z,Invest Like the Worlds Top Managers for Dividends of More Than 5%
COTY,2018-11-30,-0.3,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MGOVyspRUvY/invest-like-the-worlds-top-managers-for-dividends-of-more-than-5-cm1062924,0.4,By David Peltier No one likes digging through pages of regulatory filings but they can often yield valuable information For example institutional investors with at least 100 million of assets must file a 13F form with the Securities and Exchange Commission once a quarter Think,16:09:38.000Z,Invest Like the Worlds Top Managers for Dividends of More Than 5%
COTY,2018-11-30,-0.05833333333333333,https://finance.yahoo.com/news/rid-coty-coty-now-133701102.html?.tsrc=rss,0.5083333333333333,"Coty (COTY) has witnessed a significant price decline in the past four weeks, and is seeing negative earnings estimate revisions as well.",13:37:01.000Z,Should You Get Rid of Coty (COTY) Now?
COTY,2018-11-28,0.0,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TfTbDpoP0IA/coty-inc-coty-ex-dividend-date-scheduled-for-november-29-2018-cm1061407,0.0,Coty Inc COTY will begin trading ex dividend on November 29 2018 A cash dividend payment of 0 125 per share is scheduled to be paid on December 14 2018 Shareholders who purchased COTY prior to the ex dividend date are eligible for the cash dividend payment This marks the 9th,14:26:35.000Z,"Coty Inc. (COTY) Ex-Dividend Date Scheduled for November 29, 2018"
